
END,1.505,3.372
END,1.447,3.372
END,1.422,3.372
END,1.437,3.368
END,1.447,3.372
END,1.442,3.372
END,1.442,3.372
END,1.457,3.372
END,1.481,3.372
END,1.476,3.372
END,1.471,3.372
END,1.496,3.368
END,1.535,3.372
END,1.554,3.372
END,1.574,3.372
END,1.598,3.372
END,1.642,3.372
END,1.662,3.372
END,1.657,3.372
END,1.662,3.368
END,1.672,3.372
END,1.667,3.372
END,1.652,3.372
END,1.647,3.372
END,1.667,3.372
END,1.686,3.372
END,1.667,3.372
END,1.667,3.372
END,1.691,3.372
END,1.701,0.000
END,1.696,0.000
END,1.681,0.000
END,1.681,0.000
END,1.691,0.000
END,1.672,0.000
END,1.662,0.000
END,1.676,0.000
END,1.696,0.000
END,1.696,0.000
END,1.691,0.000
END,1.691,0.000
END,1.711,0.000
END,1.711,0.000
END,1.691,0.000
END,1.696,0.000
END,1.720,0.000
END,1.716,0.000
END,1.696,0.000
END,1.681,0.000
END,1.691,0.000
END,1.706,0.000
END,1.681,0.000
END,1.672,0.000
END,1.691,0.000
END,1.716,0.000
END,1.720,0.000
END,1.720,0.000
